,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,lat,lon
345,2018-09-01,mc010,,30.059903381642513,39.347101449275364,50.86545893719808,17.766666666666666,,6.090096618357487,Wedding,Hintergrund,52.543040999999995,13.349326000000001
346,2018-10-01,mc077,,18.294599217986317,23.885630498533722,34.582690509583905,17.865591397849464,,3.6851173020527863,Buch,Stadtrand,52.64416666666666,13.483055555555556
347,2018-10-01,mc085,,14.735826001955035,18.588784053720943,47.2029941773981,20.63671274961597,,2.5223925793701385,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
348,2018-10-01,mc143,,56.65669796542869,153.50520254640165,,31.398475285817497,,63.388775553572195,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
349,2018-10-01,mc145,,16.27974520804114,20.464352501168765,37.59952080411407,,,2.787926601215521,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
350,2018-10-01,mw088,0.4253599812996727,54.95088826554465,128.43105423094906,27.85397381954184,27.26720430107527,,48.09787283777465,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
351,2018-10-01,mc282,,24.250116877045347,43.432854137447414,,,0.9247311827956991,12.548270219728845,Karlshorst,Hintergrund,52.485296,13.529504000000001
352,2018-10-01,mc117,0.45,50.66138063666114,115.66318691827104,,25.080645161290327,,42.58036359386289,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
353,2018-10-01,mc027,,17.1288197543457,21.775930766288408,42.634408602150536,,,3.0211813081728933,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
354,2018-10-01,mc032,,19.26775608375778,26.327956989247316,36.33817204301074,17.878543499511242,,4.5893463497453295,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
355,2018-10-01,mc220,,55.82332440817714,140.7010019550342,,32.59689638318671,,55.861925708699886,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
356,2018-10-01,mc018,,32.56158357771261,51.68569106209358,,,,12.506136044880781,Schöneberg,Hintergrund,52.48581388888889,13.348775
357,2018-10-01,mc010,,36.434410727187725,59.63452016660292,34.443686514514,23.361925708699907,,15.19206086106507,Wedding,Hintergrund,52.543040999999995,13.349326000000001
358,2018-10-01,mc124,,42.84481915933528,113.94240617960813,,26.575391006842615,,46.516803731565304,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
359,2018-10-01,mc174,0.4165062263589613,46.637957414254764,99.73225593947893,,30.905337941628268,1.0005206341110968,34.74899060733562,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
360,2018-10-01,mc115,,48.65690743338006,102.69822346891073,,,,35.38861617578307,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
361,2018-10-01,mc042,,32.75777232351566,51.8218793828892,35.82624633431085,28.166666666666668,,12.473936418887329,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
362,2018-10-01,mc171,,33.454143215363416,53.92498618725828,,27.38867461430575,,13.38715748954178,Mitte,Hintergrund,52.51360555555556,13.418833333333334
363,2018-11-01,mw088,0.5009722222222222,50.26213768115942,148.07391304347829,9.920833333333333,33.091485507246375,,64.02022946859903,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
364,2018-11-01,mc145,,17.415652173913042,24.227872670807454,16.984565217391303,,,4.460282953761213,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
365,2018-11-01,mc018,,32.43131313131314,54.51830808080809,,,,14.456186868686869,Schöneberg,Hintergrund,52.48581388888889,13.348775
366,2018-11-01,mc010,,30.974703557312242,53.11209376372421,14.261720465524812,29.69180668365452,,14.514350021958721,Wedding,Hintergrund,52.543040999999995,13.349326000000001
367,2018-11-01,mc220,,42.33083333333333,115.36954545454546,,37.175555555555555,,47.81058080808079,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
368,2018-11-01,mc143,,51.43864734299517,184.4735507246377,,36.35688405797101,,87.08900966183576,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
369,2018-11-01,mc042,,28.65012077294686,46.60893719806764,15.692330917874393,30.105555555555554,,11.767028985507245,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
370,2018-11-01,mc171,,27.768478260869564,42.52125603864735,,30.274516908212565,,9.63520531400966,Mitte,Hintergrund,52.51360555555556,13.418833333333334
371,2018-11-01,mc174,0.4824972551602986,39.15925010979359,103.0375164690382,,35.19179841897233,1.2619729907773385,41.81846179183136,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
372,2018-11-01,mc282,,22.457775738754,45.37189833113746,,,1.0617063492063492,14.991272978229501,Karlshorst,Hintergrund,52.485296,13.529504000000001
373,2018-11-01,mc032,,21.20229468599034,35.6489734299517,13.33253732981994,23.852777777777774,,9.613175230566533,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
374,2018-11-01,mc085,,15.459584980237148,21.060320597277116,23.12569169960474,26.77058080808081,,3.661001317523057,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
375,2018-11-01,mc124,,33.248967940272294,89.8804512516469,,31.307367149758452,,37.05315656565657,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
376,2018-11-01,mc117,0.5078661616161616,45.68257575757575,123.7486111111111,,30.33472222222223,,51.10997474747475,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
377,2018-11-01,mc027,,20.287653711023278,29.574182037768992,16.408876811594205,,,6.094784804567413,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
378,2018-11-01,mc115,,46.639931927975404,115.40788317962229,,,,45.095696091348266,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
379,2018-11-01,mc077,,16.866540404040403,25.470202020202027,16.866666666666664,26.1375,,5.5823232323232315,Buch,Stadtrand,52.64416666666666,13.483055555555556
380,2018-12-01,mc145,,13.337365591397852,17.911290322580644,28.113955119214577,,,2.9599217986314765,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
381,2018-12-01,mc174,0.39001285647498846,34.48188405797101,79.77121318373071,11.4,21.334769251319038,0.9079593267882187,29.631311360448812,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
382,2018-12-01,mc220,,43.667240426707465,126.89630881040415,,20.919121084618983,,54.478181180670646,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
383,2018-12-01,mc282,,20.749181860682565,29.552769985974756,,,1.1809256661991585,5.7723819541841985,Karlshorst,Hintergrund,52.485296,13.529504000000001
384,2018-12-01,mc018,,23.713125292192622,33.36097475455821,,,,6.374883122954652,Schöneberg,Hintergrund,52.48581388888889,13.348775
385,2018-12-01,mc171,,24.284361851332402,33.32824918186068,,16.611559139784944,,5.913803179055633,Mitte,Hintergrund,52.51360555555556,13.418833333333334
386,2018-12-01,mw088,0.37702622295890176,38.54594330400783,102.88147605083088,21.36566577415105,18.10447214076246,,42.115469208211145,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
387,2018-12-01,mc010,,27.810892940626463,43.69378214118747,22.799497428704996,15.86290322580645,,10.371376811594201,Wedding,Hintergrund,52.543040999999995,13.349326000000001
388,2018-12-01,mc027,,13.54043945769051,15.397089761570827,29.1442262739598,,,1.1856591865357644,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
389,2018-12-01,mc115,,34.88806518399787,80.04031423228479,,,,29.582423362051696,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
390,2018-12-01,mc117,0.3901881720430107,35.49499022482893,91.4150782013685,,16.91935483870968,,36.59298631476051,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
391,2018-12-01,mc042,,24.89774321050618,35.321874070296225,25.015135577372607,16.690860215053767,,6.841450975392069,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
392,2018-12-01,mc085,,13.75095171308355,15.435108194750551,30.921750818139312,14.318631870700592,,1.1386746143057502,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
393,2018-12-01,mc032,,13.967274427302476,17.781673679289387,30.40024544179523,12.793010752688172,,2.4598527349228614,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
394,2018-12-01,mc143,,37.330119214586276,116.74047452080411,,21.31410705937354,,52.012681159420275,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
395,2018-12-01,mc077,,15.221774193548386,21.62707722385142,27.41609821921884,14.33968719452591,,4.201979472140762,Buch,Stadtrand,52.64416666666666,13.483055555555556
396,2018-12-01,mc124,,34.17385460495559,94.47919588592798,,18.212365591397848,,39.48731884057972,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
397,2019-01-01,mc117,0.3764083683964469,38.26466806919121,88.68817204301074,,20.27150537634408,,32.99836372136512,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
398,2019-01-01,mc124,,38.125,98.51437587657783,,22.489247311827956,,39.51718092566621,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
399,2019-01-01,mc010,,28.055840664711624,39.85593841642228,32.70506077606358,18.39516129032258,,7.730571847507332,Wedding,Hintergrund,52.543040999999995,13.349326000000001
400,2019-01-01,mc077,,14.566853669939224,18.25596072931276,39.13978494623656,16.57895044413277,,2.4043361383824218,Buch,Stadtrand,52.64416666666666,13.483055555555556
401,2019-01-01,mc145,,12.474111734455352,14.640603085554,40.65059607293128,,,1.424731182795699,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
402,2019-01-01,mc115,,34.977639296187675,71.43792766373413,,,,23.88526392961877,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
403,2019-01-01,mc220,,45.34426133707339,114.78669939223937,,23.204301075268816,,45.45132071061243,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
404,2019-01-01,mc018,,24.57368035190617,31.53066959921799,,,,4.550219941348973,Schöneberg,Hintergrund,52.48581388888889,13.348775
405,2019-01-01,mc032,,13.165886532822016,15.057917888563049,42.221189808321654,14.881720430107531,,1.3971163245356792,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
406,2019-01-01,mc027,,13.858382209188656,15.34249755620723,42.00607760635811,,,0.9479472140762465,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
407,2019-01-01,mc143,,39.99059139784946,108.14173998044963,,24.993279569892476,,44.622067448680355,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
408,2019-01-01,mw088,0.35403810191678353,39.18028284244974,90.27857643758765,30.161757830762028,21.288978494623656,,33.45441795231416,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
409,2019-01-01,mc085,,13.333391771856006,14.399602618045815,43.09022907900889,16.663978494623656,,0.7033076203833567,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
410,2019-01-01,mc042,,25.78958944281525,33.64872604020571,35.21248246844319,19.376344086021508,,5.1696470313230485,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
411,2019-01-01,mc171,,24.422287390029325,29.852150537634408,,19.538978494623656,,3.552541544477028,Mitte,Hintergrund,52.51360555555556,13.418833333333334
412,2019-01-01,mc282,,21.381720430107528,27.00012218963832,,,1.1779081133919844,3.6578690127077227,Karlshorst,Hintergrund,52.485296,13.529504000000001
413,2019-01-01,mc174,0.3792660121552126,36.95102851799907,79.07100280504908,27.743747078073866,25.74754558204769,1.0665614773258534,27.583333333333336,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
414,2019-02-01,mc018,,34.08469202898551,48.933229813664596,,,,9.71881469979296,Schöneberg,Hintergrund,52.48581388888889,13.348775
415,2019-02-01,mw088,0.4471014492753623,51.41017316017316,117.70779220779221,23.734666149068328,28.639880952380945,,43.398133116883116,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
416,2019-02-01,mc077,,24.0764751552795,35.32408126293996,31.875517598343688,23.136904761904763,,7.352807971014493,Buch,Stadtrand,52.64416666666666,13.483055555555556
417,2019-02-01,mc171,,35.21510328439676,50.80811805947674,,27.075892857142858,,10.232266374929418,Mitte,Hintergrund,52.51360555555556,13.418833333333334
418,2019-02-01,mc117,0.48422619047619053,50.08443322981367,116.22424948240165,,27.802083333333336,,43.30816511387163,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
419,2019-02-01,mc282,,31.619112318840582,57.52419772256729,,,2.736607142857143,16.946428571428573,Karlshorst,Hintergrund,52.485296,13.529504000000001
420,2019-02-01,mc010,,38.99197722567288,64.58495082815735,27.293672360248454,24.95535714285715,,16.779503105590063,Wedding,Hintergrund,52.543040999999995,13.349326000000001
421,2019-02-01,mc220,,58.96726190476191,157.5166278467909,,33.433035714285715,,64.51106366459628,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
422,2019-02-01,mc042,,37.24883540372671,56.78040890269152,28.471337991718425,25.299107142857142,,12.784484989648032,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
423,2019-02-01,mc143,,52.07770445134576,139.91052018633542,,33.92857142857143,,57.46862060041409,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
424,2019-02-01,mc027,,19.993100649350648,23.851731601731597,39.69914596273292,,,2.536525974025974,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
425,2019-02-01,mc085,,21.929924242424242,26.610930735930737,37.16925465838508,22.947916666666668,,3.056412337662338,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
426,2019-02-01,mc032,,17.977678571428577,22.72263198757764,38.34491459627329,19.276785714285715,,3.085468426501035,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
427,2019-02-01,mc145,,19.852484472049692,25.34439699792961,35.29645445134575,,,3.5816511387163565,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
428,2019-02-01,mc124,,51.25705227743272,142.72250258799173,,32.61607142857143,,59.87357660455485,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
429,2019-02-01,mc174,0.5249999999999999,48.316964285714285,122.01598084886128,21.339868012422357,44.73259575569359,1.6354166666666665,47.88390504423114,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
430,2019-02-01,mc115,,44.6185947204969,88.43918219461698,,,,28.66737836438924,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
431,2019-03-01,mc115,,29.441471163245357,52.218050065876156,,,,14.918441072718773,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
432,2019-03-01,mc117,0.32433486336010886,34.72391516851545,71.7220982617196,,17.280759913298485,,24.221349186110764,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
433,2019-03-01,mc220,,45.79817459305538,105.13061541076966,,19.06390518084066,,38.82741510476432,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
434,2019-03-01,mc085,,10.46945259042033,11.676441837732163,59.50629011007692,12.998310595435424,,0.81524926686217,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
435,2019-03-01,mc010,,25.102251476900847,33.26071018742828,50.760758000765016,14.98179374389052,,5.353000552509668,Wedding,Hintergrund,52.543040999999995,13.349326000000001
436,2019-03-01,mc174,0.3304432827574483,34.73889136809894,66.1242137362404,44.23827510731439,19.942570869990227,0.45501296272684777,20.599951124144674,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
437,2019-03-01,mc171,,21.141410599685496,25.07277189850822,,15.364736070381234,,2.551771218496324,Mitte,Hintergrund,52.51360555555556,13.418833333333334
438,2019-03-01,mc077,,12.753910068426196,14.918255131964811,54.41162501593778,12.643572825024439,,1.3996823069403714,Buch,Stadtrand,52.64416666666666,13.483055555555556
439,2019-03-01,mc042,,22.46616940796464,27.403581750180628,52.842359428790004,14.755865102639296,,3.2839049683369455,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
440,2019-03-01,mc032,,8.023412597220451,9.059346976072083,59.942082111436946,12.174364613880742,,0.6840813464235624,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
441,2019-03-01,mc282,,19.412634408602145,27.290566959921797,,,0.9612021335373371,5.1436950146627565,Karlshorst,Hintergrund,52.485296,13.529504000000001
442,2019-03-01,mc124,,41.76086425262442,99.05204747333079,,18.728983382209186,,37.51787687534532,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
443,2019-03-01,mc145,,8.926149645118793,9.762707722385143,59.315621148370084,,,0.5531790556334736,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
444,2019-03-01,mc143,,36.87432530069276,78.19095584172723,,19.703323558162268,,27.07185281992435,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
445,2019-03-01,mw088,0.3071194058396022,34.81950465383145,70.31949934123847,47.496036805644096,16.608993157380255,,23.237696034680607,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
446,2019-03-01,mc018,,18.415078201368523,21.72165200391007,,,,2.158724340175953,Schöneberg,Hintergrund,52.48581388888889,13.348775
447,2019-03-01,mc027,,9.605083088954057,10.746456500488758,61.44450996642441,,,0.766373411534702,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
448,2019-04-01,mc077,,7.837439613526568,8.329710144927537,76.79281400966185,22.320833333333333,,0.3017512077294686,Buch,Stadtrand,52.64416666666666,13.483055555555556
449,2019-04-01,mc010,,18.186352657004832,21.653683574879228,77.61841787439613,25.470833333333328,,2.252777777777778,Wedding,Hintergrund,52.543040999999995,13.349326000000001
450,2019-04-01,mc174,0.2919685990338164,26.96702898550724,42.28605072463768,71.82022946859904,29.202536231884064,1.6876207729468597,10.027234299516909,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
451,2019-04-01,mc115,,33.498369565217395,60.182125603864726,,,,17.54927536231884,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
452,2019-04-01,mc145,,6.9169082125603865,7.450301932367153,83.19070048309177,,,0.37228260869565216,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
453,2019-04-01,mc032,,12.528442028985506,13.467814009661838,78.42192028985508,22.312499999999996,,0.5942028985507245,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
454,2019-04-01,mc220,,31.362500000000004,48.63207070707071,,28.155555555555555,,11.298863636363638,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
455,2019-04-01,mc117,0.31531400966183576,37.03442028985507,60.137922705314004,,30.86944444444445,,15.143538647342991,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
456,2019-04-01,mc085,,7.028260869565216,7.795410628019324,81.84281400966185,22.337922705314003,,0.5073671497584541,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
457,2019-04-01,mc027,,11.88920475659606,13.007539018952063,82.62282144184319,,,0.7486924005945746,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
458,2019-04-01,mc124,,28.666666666666664,48.33164251207729,,27.772644927536238,,12.875785024154592,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
459,2019-04-01,mc018,,19.553864734299516,22.062379227053142,,,,1.6433574879227053,Schöneberg,Hintergrund,52.48581388888889,13.348775
460,2019-04-01,mw088,0.31809968413229284,46.26379556433904,79.72474308300396,59.49550724637681,31.696825396825396,,21.901806104523494,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
461,2019-04-01,mc143,,42.87469806763285,86.08641304347823,,30.59861111111111,,28.302596618357487,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
462,2019-04-01,mc282,,12.757424242424243,15.883838383838384,,,1.875,2.0680555555555555,Karlshorst,Hintergrund,52.485296,13.529504000000001
463,2019-04-01,mc171,,15.533591348265263,17.915107597716297,,25.302570738440306,,1.52610891523935,Mitte,Hintergrund,52.51360555555556,13.418833333333334
464,2019-04-01,mc042,,15.689009661835748,18.057850241545893,79.60199275362318,26.040277777777774,,1.577898550724637,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
465,2019-05-01,mc010,,20.02174975562072,24.169774533554335,64.21632878575376,13.96559033533087,,2.724786433762591,Wedding,Hintergrund,52.543040999999995,13.349326000000001
466,2019-05-01,mc124,,38.91940492887196,81.07920089494424,,17.85963901689708,,27.569349829693447,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
467,2019-05-01,mc174,0.2839586255259468,29.213768115942035,50.382246376811594,58.67736091631604,19.093560074801307,0.7330528284244974,13.869039270687237,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
468,2019-05-01,mc145,,6.309331797235023,6.945860882922595,67.89678922059707,,,0.4243388098577439,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
469,2019-05-01,mc115,,28.584735857877515,47.562061711079934,,,,12.458041140719965,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
470,2019-05-01,mc042,,17.227734922861153,20.79920523609163,66.22919588592802,15.310834502103784,,2.3476507713885,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
471,2019-05-01,mc171,,18.171418641273593,22.50648052459339,,14.822580645161292,,2.851446199650599,Mitte,Hintergrund,52.51360555555556,13.418833333333334
472,2019-05-01,mc018,,15.353085553997193,17.526414212248714,,,,1.4600864890135574,Schöneberg,Hintergrund,52.48581388888889,13.348775
473,2019-05-01,mc032,,8.906609089343274,9.732723727270491,64.84620518688025,11.784459248870187,,0.5575004305996408,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
474,2019-05-01,mc220,,38.49251986909771,73.208216456288,,17.27284946236559,,22.730656848994858,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
475,2019-05-01,mw088,0.24122253389434323,34.007304815334265,59.903050490883594,58.108754090696586,16.89247311827957,,16.938347358578778,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
476,2019-05-01,mc027,,9.397375079063883,10.454024351676154,71.26351992409867,,,0.7235531309297913,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
477,2019-05-01,mc282,,13.90359237536657,18.44403714565005,,,,2.9617546432062563,Karlshorst,Hintergrund,52.485296,13.529504000000001
478,2019-05-01,mc077,,8.07497662459093,9.113838242169239,60.16298503973818,11.848585787751286,,0.7128330995792427,Buch,Stadtrand,52.64416666666666,13.483055555555556
479,2019-05-01,mc143,,33.00940860215054,61.83613838242169,,17.256720430107528,,18.906439925198693,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
480,2019-05-01,mc117,0.30217391304347835,34.78201368523949,61.24437927663733,,17.46908602150538,,17.32148093841642,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
481,2019-05-01,mc085,,7.082632071061243,7.787634408602153,68.57263908368397,13.068548387096774,,0.48924731182795683,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
482,2019-06-01,mc027,,7.110101010101009,7.718560606060606,91.65923913043478,,,0.39078282828282823,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
483,2019-06-01,mc220,,43.77391304347825,73.03810386473431,,19.916666666666664,,19.14021739130435,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
484,2019-06-01,mc282,,10.580303030303027,12.411742424242425,,,,1.238510101010101,Karlshorst,Hintergrund,52.485296,13.529504000000001
485,2019-06-01,mc115,,35.20853645147123,56.869148001756685,,,,14.233607817303472,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
486,2019-06-01,mc042,,15.435359025032938,17.27206851119895,88.36258234519103,18.408712121212123,,1.2146025472112434,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
487,2019-06-01,mc145,,7.997046552481337,8.418417874396136,82.99026130873956,,,0.3437472551602987,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
488,2019-06-01,mc143,,45.296085858585876,82.39305555555556,,20.690277777777776,,24.284848484848478,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
489,2019-06-01,mc085,,5.947979797979797,6.5584595959595955,92.07294685990338,16.1,,0.41742424242424236,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
490,2019-06-01,mc010,,19.510403726708073,22.189615879289796,85.88537549407114,17.65772946859903,,1.7713924963924963,Wedding,Hintergrund,52.543040999999995,13.349326000000001
491,2019-06-01,mc032,,11.162500000000001,11.792171717171717,80.10718599033817,17.314655172413794,,0.34191919191919207,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
492,2019-06-01,mc124,,33.86099033816426,57.94480676328502,,20.394444444444442,,15.778442028985506,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
493,2019-06-01,mc018,,14.3175395256917,15.389745278875711,,,,0.7227657004830916,Schöneberg,Hintergrund,52.48581388888889,13.348775
494,2019-06-01,mw088,0.2583393719806763,45.2796497584541,75.75984299516908,72.44894598155469,19.184963768115942,,19.99106280193237,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
495,2019-06-01,mc077,,8.605391649413388,8.918771566597655,72.8088768115942,16.47083333333334,,0.34241326306543696,Buch,Stadtrand,52.64416666666666,13.483055555555556
496,2019-06-01,mc171,,17.64712157809984,20.62069060166886,,18.479166666666668,,1.9474948762992244,Mitte,Hintergrund,52.51360555555556,13.418833333333334
497,2019-06-01,mc117,0.3028079710144927,41.72826086956522,65.69510869565218,,22.0625,,15.698369565217387,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
498,2019-06-01,mc174,0.28119444444444447,33.380688405797095,51.03316425120772,75.62416556873077,22.939070048309176,1.1668236714975848,11.546147342995168,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
499,2019-07-01,mc032,,9.383308895405671,10.808895405669599,61.30680224403927,13.735215053763442,,0.9356060606060607,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
500,2019-07-01,mc085,,7.2967508181393175,8.149193548387094,66.37979195885927,15.002688172043015,,0.5568606825619448,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
501,2019-07-01,mc115,,22.802573420034854,37.185441370223984,,,,9.438703302307793,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
502,2019-07-01,mc018,,12.051250584385224,13.490123889668068,,,,0.9475222066386163,Schöneberg,Hintergrund,52.48581388888889,13.348775
503,2019-07-01,mw088,0.2041023842917251,29.513733052828425,49.3503973819542,56.7518115942029,17.583333333333336,,12.98661757830762,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
504,2019-07-01,mc220,,33.68554230949042,62.94313931743805,,19.573924731182796,,19.159303412809727,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
505,2019-07-01,mc077,,8.600106837606837,9.894465340643464,55.52951145395044,14.696002805049087,,0.7740447957839263,Buch,Stadtrand,52.64416666666666,13.483055555555556
506,2019-07-01,mc027,,7.188049853372434,7.897238514173999,69.47399485741002,,,0.4503910068426197,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
507,2019-07-01,mc117,0.26263440860215065,30.2484221598878,52.458391771856,,19.711021505376344,,14.548854604955586,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
508,2019-07-01,mc282,,11.547978027115473,14.63949275362319,,,,2.0501986909770924,Karlshorst,Hintergrund,52.485296,13.529504000000001
509,2019-07-01,mc171,,16.043855454970462,20.0019550342131,,16.46957690509584,,2.599680181903183,Mitte,Hintergrund,52.51360555555556,13.418833333333334
510,2019-07-01,mc143,,27.36705236091632,47.398083216456286,,16.879032258064512,,13.124707807386631,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
511,2019-07-01,mc145,,6.654419621986243,7.56151071929473,61.390661524076656,,,0.62343050824818,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
512,2019-07-01,mc174,0.25671458625525945,27.479195885928,47.61483169705472,56.31773024777934,19.504032258064512,0.9654628330995795,13.205528284244975,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
513,2019-07-01,mc124,,36.37774661056568,78.20517765310893,,18.544354838709676,,27.375525946704073,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
514,2019-07-01,mc010,,18.824801309022906,22.30119214586256,61.177419354838705,15.225806451612904,,2.304581580177653,Wedding,Hintergrund,52.543040999999995,13.349326000000001
