,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,nördliche Breite,östliche Länge
16868,2019-10-10,mc027,,7.083333333333333,6.833333333333333,48.25,,,0.08333333333333333,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16869,2019-10-10,mc042,,17.958333333333332,22.0,37.791666666666664,9.291666666666666,,2.7083333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16870,2019-10-10,mc077,,16.958333333333332,19.541666666666668,31.125,10.583333333333334,,1.625,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16871,2019-10-10,mc124,,39.125,113.5,,12.625,,48.541666666666664,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16872,2019-10-10,mc010,,19.041666666666668,26.333333333333332,39.708333333333336,8.666666666666666,,4.916666666666667,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16873,2019-10-10,mc032,,6.5,7.041666666666667,43.041666666666664,8.833333333333334,,0.2916666666666667,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16874,2019-10-10,mw088,0.2708333333333333,33.5,83.83333333333333,32.0,10.333333333333334,,32.958333333333336,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16875,2019-10-10,mc282,,15.608695652173912,20.043478260869566,,,,3.130434782608696,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16876,2019-10-10,mc117,0.29166666666666663,26.75,62.333333333333336,,10.041666666666666,,23.291666666666668,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16877,2019-10-10,mc174,0.3291666666666667,35.666666666666664,82.375,28.25,13.875,0.6666666666666666,30.541666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16878,2019-10-10,mc143,,32.791666666666664,74.25,,10.166666666666666,,27.083333333333332,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16879,2019-10-10,mc115,,25.833333333333332,47.333333333333336,,,,13.916666666666666,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16880,2019-10-10,mc145,,5.916666666666667,6.416666666666667,44.375,,,0.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16881,2019-10-10,mc018,,15.125,16.75,,,,1.1666666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16882,2019-10-10,mc171,,20.5,28.0,,9.416666666666666,,5.0,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16883,2019-10-10,mc220,,44.208333333333336,121.58333333333333,,12.208333333333334,,50.666666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16884,2019-10-11,mc174,0.2708333333333333,26.041666666666668,51.708333333333336,27.791666666666668,15.041666666666666,0.5416666666666666,16.791666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16885,2019-10-11,mc042,,17.833333333333332,20.916666666666668,33.25,11.541666666666666,,2.0416666666666665,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16886,2019-10-11,mc027,,6.958333333333333,7.875,42.458333333333336,,,0.5416666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16887,2019-10-11,mc115,,24.833333333333332,52.791666666666664,,,,18.333333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16888,2019-10-11,mc143,,34.625,94.125,,11.458333333333334,,39.041666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16889,2019-10-11,mc077,,18.458333333333332,23.041666666666668,22.791666666666668,13.791666666666666,,3.0416666666666665,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16890,2019-10-11,mc124,,32.291666666666664,82.79166666666667,,13.625,,33.0,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16891,2019-10-11,mc085,,9.521739130434783,9.521739130434783,44.291666666666664,7.333333333333333,,0.17391304347826086,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16892,2019-10-11,mc171,,22.208333333333332,30.875,,11.041666666666666,,5.708333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16893,2019-10-11,mc032,,10.26086956521739,10.434782608695652,30.391304347826086,10.541666666666666,,0.17391304347826086,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16894,2019-10-11,mc010,,22.5,32.625,30.708333333333332,10.708333333333334,,6.791666666666667,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16895,2019-10-11,mw088,0.3,34.583333333333336,92.08333333333333,26.041666666666668,11.75,,37.666666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16896,2019-10-11,mc220,,35.5,92.375,,13.125,,37.333333333333336,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16897,2019-10-11,mc145,,6.916666666666667,7.333333333333333,40.541666666666664,,,0.2916666666666667,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16898,2019-10-11,mc282,,13.91304347826087,17.52173913043478,,,,2.347826086956522,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16899,2019-10-11,mc117,0.2791666666666666,25.75,56.833333333333336,,11.916666666666666,,20.583333333333332,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16900,2019-10-11,mc018,,16.75,19.375,,,,1.7083333333333333,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16901,2019-10-12,mw088,0.2958333333333334,32.333333333333336,66.625,37.875,11.791666666666666,,22.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16902,2019-10-12,mc174,0.3,25.125,37.666666666666664,37.208333333333336,15.916666666666666,0.375,8.125,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16903,2019-10-12,mc117,0.3,27.541666666666668,48.666666666666664,,12.375,,13.875,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16904,2019-10-12,mc018,,17.333333333333332,21.083333333333332,,,,2.375,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16905,2019-10-12,mc077,,15.333333333333334,15.75,36.166666666666664,19.041666666666668,,0.3333333333333333,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16906,2019-10-12,mc171,,26.666666666666668,43.458333333333336,,12.125,,11.0,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16907,2019-10-12,mc042,,19.583333333333332,22.875,43.541666666666664,12.666666666666666,,2.2083333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16908,2019-10-12,mc010,,20.625,25.583333333333332,43.0,18.666666666666668,,3.25,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16909,2019-10-12,mc220,,43.083333333333336,104.25,,14.916666666666666,,40.125,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16910,2019-10-12,mc115,,24.958333333333332,44.541666666666664,,,,12.916666666666666,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16911,2019-10-12,mc282,,13.75,16.333333333333332,,,,1.8333333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16912,2019-10-12,mc032,,8.875,10.083333333333334,43.0,13.416666666666666,,1.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16913,2019-10-12,mc027,,7.583333333333333,7.666666666666667,52.208333333333336,,,0.041666666666666664,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16914,2019-10-12,mc143,,35.291666666666664,73.625,,12.666666666666666,,25.416666666666668,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16915,2019-10-12,mc145,,5.833333333333333,6.125,49.333333333333336,,,0.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16916,2019-10-12,mc124,,34.083333333333336,78.125,,14.708333333333334,,28.791666666666668,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16917,2019-10-12,mc085,,9.25,9.458333333333334,52.291666666666664,10.666666666666666,,0.20833333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16918,2019-10-13,mc085,,8.958333333333334,9.666666666666666,58.041666666666664,15.916666666666666,,0.4583333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16919,2019-10-13,mc010,,20.333333333333332,24.375,46.75,17.166666666666668,,2.625,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16920,2019-10-13,mc143,,42.291666666666664,83.375,,19.583333333333332,,26.791666666666668,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16921,2019-10-13,mc077,,15.208333333333334,16.958333333333332,30.958333333333332,25.75,,1.375,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16922,2019-10-13,mw088,0.36250000000000004,40.0,77.45833333333333,33.25,19.75,,24.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16923,2019-10-13,mc171,,32.75,47.958333333333336,,19.25,,10.0,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16924,2019-10-13,mc174,0.3249999999999999,27.041666666666668,38.0,35.5,22.541666666666668,0.75,7.25,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16925,2019-10-13,mc124,,31.291666666666668,53.5,,20.083333333333332,,14.416666666666666,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16926,2019-10-13,mc027,,6.791666666666667,7.0,55.458333333333336,,,0.25,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16927,2019-10-13,mc282,,14.666666666666666,16.916666666666668,,,,1.5833333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16928,2019-10-13,mc032,,19.041666666666668,22.791666666666668,25.958333333333332,23.833333333333332,,2.4583333333333335,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16929,2019-10-13,mc018,,19.333333333333332,21.5,,,,1.5416666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16930,2019-10-13,mc220,,35.916666666666664,66.29166666666667,,20.958333333333332,,19.916666666666668,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16931,2019-10-13,mc145,,11.208333333333334,13.791666666666666,28.541666666666668,,,1.7083333333333333,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16932,2019-10-13,mc117,0.32499999999999996,27.416666666666668,44.833333333333336,,18.875,,11.458333333333334,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16933,2019-10-13,mc042,,18.583333333333332,19.333333333333332,46.916666666666664,17.833333333333332,,0.4166666666666667,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16934,2019-10-13,mc115,,29.916666666666668,52.958333333333336,,,,15.083333333333334,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16935,2019-10-14,mc124,,44.25,113.16666666666667,,22.25,,45.083333333333336,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16936,2019-10-14,mc010,,29.291666666666668,45.375,39.416666666666664,17.041666666666668,,10.5,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16937,2019-10-14,mc171,,27.041666666666668,37.625,,17.75,,6.958333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16938,2019-10-14,mc282,,18.916666666666668,31.708333333333332,,,,8.5,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16939,2019-10-14,mw088,0.3458333333333334,46.958333333333336,107.66666666666667,28.5,19.375,,39.666666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16940,2019-10-14,mc117,0.325,37.708333333333336,75.0,,18.625,,24.291666666666668,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16941,2019-10-14,mc145,,10.583333333333334,12.125,38.083333333333336,,,0.9166666666666666,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16942,2019-10-14,mc220,,43.26086956521739,93.43478260869566,,21.375,,32.869565217391305,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16943,2019-10-14,mc032,,19.75,23.125,28.625,19.791666666666668,,2.0833333333333335,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16944,2019-10-14,mc018,,23.083333333333332,28.5,,,,3.625,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16945,2019-10-14,mc174,0.3458333333333334,39.958333333333336,84.08333333333333,28.916666666666668,22.583333333333332,1.125,28.791666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16946,2019-10-14,mc085,,12.958333333333334,14.791666666666666,52.916666666666664,16.208333333333332,,1.2083333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16947,2019-10-14,mc042,,22.5,28.041666666666668,42.0,17.375,,3.6666666666666665,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16948,2019-10-14,mc143,,46.95652173913044,115.0,,19.375,,44.56521739130435,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16949,2019-10-14,mc027,,12.041666666666666,12.875,49.75,,,0.5833333333333334,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16950,2019-10-14,mc115,,34.875,64.58333333333333,,,,19.375,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16951,2019-10-14,mc077,,15.875,22.458333333333332,33.583333333333336,21.0,,4.458333333333333,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16952,2019-10-15,mc115,,47.791666666666664,95.66666666666667,,,,31.458333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16953,2019-10-15,mc282,,19.75,29.916666666666668,,,,6.708333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16954,2019-10-15,mc077,,13.291666666666666,15.375,20.75,35.958333333333336,,1.5,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16955,2019-10-15,mc018,,34.125,45.666666666666664,,,,7.666666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16956,2019-10-15,mc042,,28.75,39.041666666666664,29.375,32.125,,6.583333333333333,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16957,2019-10-15,mc145,,15.125,17.708333333333332,23.541666666666668,,,1.7083333333333333,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16958,2019-10-15,mc027,,20.0,22.416666666666668,32.041666666666664,,,1.5833333333333333,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16959,2019-10-15,mc085,,12.041666666666666,14.708333333333334,37.375,29.25,,1.7916666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16960,2019-10-15,mc220,,54.09090909090909,114.63636363636364,,39.04545454545455,,39.63636363636363,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16961,2019-10-15,mw088,0.47083333333333327,54.708333333333336,133.91666666666666,20.958333333333332,36.458333333333336,,51.791666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16962,2019-10-15,mc032,,19.958333333333332,27.125,21.458333333333332,33.5,,4.416666666666667,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16963,2019-10-15,mc171,,35.791666666666664,54.875,,33.875,,12.583333333333334,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16964,2019-10-15,mc117,0.5791666666666666,59.166666666666664,142.625,,35.583333333333336,,54.708333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16965,2019-10-15,mc124,,34.08695652173913,72.08695652173913,,34.17391304347826,,24.956521739130434,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16966,2019-10-15,mc010,,40.333333333333336,53.25,25.166666666666668,34.041666666666664,,8.333333333333334,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16967,2019-10-15,mc143,,60.90909090909091,183.72727272727272,,36.59090909090909,,80.45454545454545,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16968,2019-10-15,mc174,0.5166666666666667,53.541666666666664,120.33333333333333,16.833333333333332,41.958333333333336,1.75,43.666666666666664,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16969,2019-10-16,mc042,,27.75,33.791666666666664,20.958333333333332,23.523809523809526,,3.875,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16970,2019-10-16,mc171,,31.0,42.916666666666664,,21.291666666666668,,7.708333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16971,2019-10-16,mc117,0.3583333333333334,35.458333333333336,79.04166666666667,,21.625,,28.5,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16972,2019-10-16,mc282,,21.291666666666668,30.666666666666668,,,,6.333333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
16973,2019-10-16,mc085,,11.583333333333334,12.875,31.791666666666668,19.166666666666668,,0.9583333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16974,2019-10-16,mc174,0.3541666666666667,36.91304347826087,76.08695652173913,18.26086956521739,25.958333333333332,0.43478260869565216,25.73913043478261,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16975,2019-10-16,mc115,,33.09090909090909,58.77272727272727,,,,16.772727272727273,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16976,2019-10-16,mw088,0.34583333333333344,42.291666666666664,103.04166666666667,18.0,22.625,,39.708333333333336,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16977,2019-10-16,mc027,,12.166666666666666,13.666666666666666,31.125,,,1.0,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16978,2019-10-16,mc143,,43.666666666666664,112.0,,23.0,,44.625,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
16979,2019-10-16,mc077,,18.875,26.708333333333332,15.041666666666666,24.217391304347824,,5.166666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
16980,2019-10-16,mc018,,25.958333333333332,28.75,,,,1.8333333333333333,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16981,2019-10-16,mc010,,28.952380952380953,37.095238095238095,21.095238095238095,19.047619047619047,,5.238095238095238,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16982,2019-10-16,mc124,,41.458333333333336,127.16666666666667,,22.916666666666668,,56.25,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16983,2019-10-16,mc145,,11.708333333333334,14.25,26.0,,,1.5,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
16984,2019-10-16,mc032,,14.583333333333334,23.125,23.5,20.083333333333332,,5.625,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16985,2019-10-16,mc220,,47.0,131.0,,24.375,,54.916666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16986,2019-10-17,mc115,,42.083333333333336,93.625,,,,33.583333333333336,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
16987,2019-10-17,mw088,0.3708333333333333,46.833333333333336,125.58333333333333,17.0,13.666666666666666,,51.541666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
16988,2019-10-17,mc174,0.33749999999999997,39.75,84.375,16.875,18.5,1.0833333333333333,29.166666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
16989,2019-10-17,mc027,,8.5,8.958333333333334,40.833333333333336,,,0.2916666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
16990,2019-10-17,mc085,,10.666666666666666,11.25,42.125,9.375,,0.4583333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
16991,2019-10-17,mc171,,27.458333333333332,36.166666666666664,,13.166666666666666,,5.708333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
16992,2019-10-17,mc117,0.3666666666666667,40.0,89.45833333333333,,13.958333333333334,,32.333333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
16993,2019-10-17,mc010,,27.708333333333332,38.291666666666664,24.083333333333332,12.125,,6.833333333333333,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
16994,2019-10-17,mc032,,16.375,21.125,16.375,14.458333333333334,,3.125,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
16995,2019-10-17,mc124,,44.041666666666664,123.29166666666667,,16.5,,51.833333333333336,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
16996,2019-10-17,mc042,,25.083333333333332,29.833333333333332,27.708333333333332,13.125,,3.0833333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
16997,2019-10-17,mc220,,44.833333333333336,122.70833333333333,,16.875,,51.041666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
16998,2019-10-17,mc018,,27.666666666666668,32.833333333333336,,,,3.4583333333333335,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
16999,2019-10-17,mc282,,21.5,25.458333333333332,,,,2.5416666666666665,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17000,2019-10-17,mc077,,22.208333333333332,27.875,12.166666666666666,14.375,,3.7083333333333335,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17001,2019-10-17,mc145,,14.125,15.708333333333334,20.666666666666668,,,1.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17002,2019-10-17,mc143,,47.916666666666664,137.45833333333334,,13.916666666666666,,58.708333333333336,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17003,2019-10-18,mc010,,23.0,33.375,29.916666666666668,10.291666666666666,,6.708333333333333,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
17004,2019-10-18,mc145,,14.625,17.0,29.791666666666668,,,1.5,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17005,2019-10-18,mc220,,43.291666666666664,114.875,,14.416666666666666,,46.833333333333336,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17006,2019-10-18,mc171,,26.875,35.291666666666664,,11.333333333333334,,5.666666666666667,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
17007,2019-10-18,mc085,,9.208333333333334,11.083333333333334,41.708333333333336,9.416666666666666,,1.125,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
17008,2019-10-18,mc115,,38.375,89.91666666666667,,,,33.666666666666664,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17009,2019-10-18,mc282,,17.25,23.125,,,,3.9166666666666665,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
17010,2019-10-18,mw088,0.36666666666666675,43.291666666666664,120.33333333333333,20.333333333333332,12.666666666666666,,50.458333333333336,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
17011,2019-10-18,mc027,,8.869565217391305,9.695652173913043,37.43478260869565,,,0.4782608695652174,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
17012,2019-10-18,mc032,,11.541666666666666,15.208333333333334,26.958333333333332,12.541666666666666,,2.2916666666666665,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17013,2019-10-18,mc174,0.3458333333333334,37.75,80.125,20.583333333333332,15.291666666666666,1.2083333333333333,27.791666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
17014,2019-10-18,mc117,0.3291666666666667,35.25,82.66666666666667,,11.791666666666666,,30.916666666666668,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
17015,2019-10-18,mc018,,20.791666666666668,28.125,,,,4.791666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17016,2019-10-18,mc042,,21.166666666666668,26.208333333333332,30.958333333333332,11.541666666666666,,3.3333333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
17017,2019-10-18,mc124,,35.78260869565217,98.08695652173913,,13.791666666666666,,40.65217391304348,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17018,2019-10-18,mc077,,17.125,21.583333333333332,19.708333333333332,14.208333333333334,,2.875,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
17019,2019-10-18,mc143,,44.0,124.54166666666667,,13.041666666666666,,52.583333333333336,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
17020,2019-10-19,mc145,,15.666666666666666,18.291666666666668,21.166666666666668,,,1.75,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
17021,2019-10-19,mc032,,14.416666666666666,16.541666666666668,18.958333333333332,12.458333333333334,,1.5416666666666667,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
17022,2019-10-19,mc220,,41.958333333333336,96.66666666666667,,13.583333333333334,,35.875,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
17023,2019-10-19,mc018,,23.75,25.958333333333332,,,,1.5416666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
17024,2019-10-19,mc115,,35.208333333333336,71.83333333333333,,,,24.0,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
17025,2019-10-19,mc124,,28.916666666666668,52.75,,11.75,,15.541666666666666,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
17026,2019-10-19,mc174,0.3291666666666668,32.583333333333336,56.666666666666664,23.958333333333332,13.958333333333334,0.6666666666666666,15.833333333333334,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
